Gaia DR3 1053809778428567680,,,,3601.738,4.21,6.0947,0.56619704,0.0313158,0.03135204,-0.1009,0.0342,0.0465
,,,,6506.252,14.5,22.125,1.5163113,0.0312005,0.0311867,-0.0421,0.0112,0.0157
,,,,5085.1646,8.7958,6.2716,0.8384367,0.01761373,0.0176073,0.1764,0.0096,0.007
,,,,6247.6133,1.5537,1.0833,1.3458651,0.0271458,0.0271289,0.0814,0.0031,0.0031
,,,,6184.962,4.456,5.2677,1.3846388,0.0286326,0.0286722,-0.1279,0.0029,0.0029
,,,,6257.9385,10.0435,9.2105,1.3600608,0.0280205,0.0281629,-0.2185,0.0077,0.008
,,,,4663.2993,117.8997,16.2178,0.65322727,0.02235419,0.02093083,-1.4787,0.0029,0.0011
,,,,5842.128,9.8027,12.1944,1.350825,0.0277458,0.0282193,0.0672,0.01,0.0111
,,,,5246.597,12.983,27.4403,0.90189,0.01901136,0.01871487,0.3325,0.0136,0.0267
,,,,5923.166,19.647,19.7827,1.2419343,0.0261031,0.0264916,0.0467,0.017,0.019
,,,,,,,,,,,,
,,,,5283.737,7.4857,9.37,0.8306533,0.0172343,0.0172502,0.1674,0.0076,0.0097
,,,,7675.4897,10.2123,8.8354,1.8554269,0.0387102,0.0386513,-0.2621,0.0083,0.0081
,,,,4598.748,1.442,7.1542,0.71839035,0.01682565,0.01682055,0.7954,0.0037,0.0189
,,,,6299.214,10.9095,9.2745,1.2218518,0.0283314,0.0290193,-0.3325,0.0105,0.008
,,,,5245.569,40.399,38.355,1.0806121,0.0556861,0.0371057,-0.4875,0.0434,0.0478
,,,,5351.1714,11.6696,9.231,0.8334343,0.0173381,0.01729496,0.155,0.0116,0.0073
,,,,6189.955,32.2984,17.469,1.1441457,0.0268379,0.0283643,-0.3242,0.0123,0.0103
,,,,5878.6655,7.1145,3.9101,1.4777141,0.0302573,0.0302203,-0.0674,0.0095,0.0093
,,,,5875.2974,4.8852,13.2608,1.1570168,0.0235456,0.0235712,-0.3427,0.0062,0.0115
,,,,5736.4746,6.1504,6.1191,1.0240763,0.0212554,0.0211904,-0.1365,0.0061,0.0067
,,,,6200.522,16.555,18.415,2.1557298,0.044877,0.0448122,-0.2111,0.0128,0.0111
,,,,8811.203,245.541,126.393,1.8736695,0.0167077,0.0188478,-0.6242,0.1066,0.1182
,,,,,,,,,,,,
,,,,5765.2734,43.2276,59.0771,0.96382636,0.02079054,0.02179656,-0.0108,0.0512,0.056
,,,,6333.0283,14.0407,9.9043,2.468486,0.050585,0.0506984,0.0429,0.0116,0.0078
,,,,5749.947,4.7747,2.648,2.238252,0.0483174,0.0477322,0.0196,0.0065,0.0062
,,,,6480.038,14.463,11.828,1.4531975,0.0300875,0.0300835,-0.233,0.0114,0.0111
,,,,6580.8594,9.8916,8.3874,1.7506297,0.0410854,0.0383277,-0.2834,0.0041,0.004
,,,,6188.6704,4.187,3.6474,2.7471797,0.0562051,0.0560127,-0.2359,0.0042,0.003
,,,,5737.8066,71.8964,72.5341,1.1055393,0.0046791,0.0051532,0.0165,0.0633,0.066
,,,,,,,,,,,,
,,,,5408.758,3.0535,1.8586,1.040225,0.0216222,0.0216162,-0.0219,0.0054,0.0042
,,,,5719.5156,46.7549,48.8603,1.0750221,0.0232712,0.0230964,0.0244,0.0494,0.0513
,,,,6173.6855,14.6929,13.2172,1.2649614,0.0264462,0.0264428,-0.3042,0.0123,0.0117
,,,,5383.158,27.4294,22.104,1.1848924,0.0249729,0.0242792,0.2524,0.028,0.0278
,,,,4397.4834,1.7796,2.1094,0.7172939,0.01794847,0.01792906,0.4877,0.0103,0.0331
,,,,5671.689,51.172,16.5093,0.8214114,0.0169464,0.01701566,-0.2158,0.0574,0.0196
,,,,5558.4185,29.479,8.6412,1.0312257,0.0214269,0.021506,0.0182,0.0258,0.009
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,5475.795,20.2714,10.811,0.8970002,0.0192031,0.0191511,-0.1175,0.0203,0.0106
,,,,5440.208,54.709,38.6963,1.6862359,0.0386096,0.0369546,-0.0109,0.0541,0.0435
,,,,4922.3745,8.3062,3.4765,0.84226346,0.01798654,0.01788729,-0.0116,0.0102,0.0058
,,,,4862.4893,10.7133,12.1387,0.8483942,0.01890875,0.0192049,-0.0189,0.0117,0.012
,,,,4573.7617,7.4009,18.0127,0.7599541,0.01826655,0.01800645,-0.1463,0.0102,0.0217
,,,,5263.0347,4.4163,5.4927,0.7849222,0.01645307,0.0164742,0.089,0.0056,0.0062
,,,,5266.393,18.513,25.1303,1.0437211,0.0276307,0.0326274,0.2803,0.0188,0.0282
,,,,5289.797,7.526,6.771,0.7434302,0.01577604,0.01577455,-0.2139,0.0058,0.0057
,,,,3444.6692,11.4182,10.6489,0.4116511,0.04938117,0.0493917,-0.5079,0.0825,0.0608
,,,,5425.3164,19.5436,70.9534,0.94283223,0.02070877,0.02103123,0.0264,0.0218,0.0881
,,,,4164.708,13.245,22.141,0.6572793,0.0191442,0.0191397,0.2762,0.0372,0.0647
,,,,4499.499,5.039,5.495,0.7018944,0.01717454,0.0171773,0.4594,0.026,0.0413
,,,,6075.4224,8.5676,5.0344,1.4180411,0.0292188,0.0291418,-0.1804,0.0074,0.0061
,,,,5720.4043,4.2917,5.0943,0.9202675,0.0191718,0.0191201,-0.3849,0.0066,0.0062
,,,,5383.1523,31.2087,9.9883,0.83546734,0.01776349,0.01765124,-0.0195,0.0379,0.0105
,,,,4546.25,6.644,7.72,0.6840352,0.01735286,0.01768245,-0.1021,0.0081,0.0088
,,,,5661.1562,44.9778,7.7739,1.1223565,0.024586,0.0235385,-0.0307,0.0476,0.0093
,,,,5329.848,17.679,16.678,0.9511084,0.01979225,0.0198453,-0.2191,0.0178,0.0165
,,,,5660.4165,6.8345,3.0665,1.0621904,0.0225119,0.0226274,-0.6271,0.0101,0.0094
,,,,4961.818,7.5697,2.0836,0.8821451,0.0185954,0.0185612,-0.0633,0.0068,0.0061
,,,,3771.7578,2.0505,2.0948,0.5408945,0.02764256,0.02764165,-0.0251,0.0114,0.0151
,,,,5909.116,10.2956,14.5247,1.3387368,0.0117978,0.0114951,-0.2917,0.0197,0.0573
,,,,4550.4575,1.7395,1.019,0.70715743,0.01696797,0.01708579,0.5579,0.0098,0.0107
,,,,4309.083,1.4033,2.055,0.66136247,0.01801968,0.01801387,0.7475,0.0025,0.0076
,,,,5012.6133,6.2007,3.8457,0.8755566,0.0273756,0.02505745,-1.3605,0.0202,0.0229
,,,,5919.8633,6.9527,6.6909,1.1762077,0.0086778,0.0140633,-0.633,0.0085,0.0096
,,,,4673.158,6.5163,6.181,0.7323163,0.01675727,0.0167481,-0.0467,0.0097,0.0077
,,,,,,,,,,,,
,,,,5711.7876,1.9224,1.5239,1.3069125,0.0290398,0.0291589,-0.4869,0.0067,0.0067
,,,,5438.276,9.3553,5.392,0.9659783,0.0292553,0.0267074,-0.4544,0.0172,0.0159
,,,,6007.0005,2.1175,1.8435,1.1296526,0.0253294,0.0244571,-0.1238,0.0045,0.0042
,,,,3900.731,14.6662,2.4961,0.5607802,0.02422717,0.02415654,-0.2322,0.0217,0.0047
,,,,6056.3184,18.4236,16.5879,1.5470724,0.0328688,0.0327778,-0.3191,0.0116,0.0129
,,,,,,,,,,,,
,,,,6015.5444,1.8531,1.4131,1.4872313,0.0309858,0.0309489,-0.1712,0.0049,0.0048
,,,,5659.7485,43.0965,19.188,0.91854656,0.01937109,0.01894766,-0.2424,0.0338,0.0205
,,,,5607.3213,15.3262,8.1636,0.85902065,0.01784345,0.01855719,-0.3624,0.0162,0.0109
,,,,5637.564,13.8637,11.742,1.570853,0.0344434,0.0340238,-0.6356,0.0177,0.0177
,,,,,,,,,,,,
,,,,5322.585,19.4375,124.9073,0.8499167,0.01738065,0.005373,0.1556,0.0275,0.119
,,,,5444.014,42.2765,21.726,0.95048106,0.0204634,0.01976812,-0.4019,0.043,0.022
,,,,5265.2886,3.0854,2.6816,0.9160395,0.0188946,0.0189236,-0.0494,0.0058,0.0061
,,,,5548.5527,7.8218,6.2587,1.1208404,0.0229953,0.0230349,0.1474,0.0084,0.0079
,,,,3671.7307,7.3689,18.3852,0.67858595,0.02607065,0.02605921,-0.5081,0.0373,0.1164
,,,,5105.6465,10.2125,12.1392,0.8180124,0.0175517,0.01737545,-0.0592,0.0096,0.0108
,,,,3334.978,4.419,4.8498,0.2589969,0.08910093,0.04867807,-0.4296,0.029,0.0401
,,,,3798.5198,3.3066,3.114,0.5877352,0.0256077,0.0256008,0.0581,0.0063,0.0056
,,,,4200.6294,2.6323,1.4504,0.6447971,0.01891945,0.0189424,0.2667,0.0074,0.007
,,,,,,,,,,,,
,,,,3325.988,3.279,3.6535,0.30470806,0.07471614,0.00700733,-0.174,0.0082,0.0104
,,,,5625.6333,1.8872,1.4019,1.7560672,0.0369398,0.0359735,0.2073,0.0047,0.0051
,,,,5106.7734,15.4253,12.6564,2.611326,0.0562844,0.056542,-0.0663,0.0168,0.0058
,,,,4199.8223,6.5117,4.6083,0.67161876,0.02065424,0.02131951,0.2678,0.0238,0.0129
,,,,4915.8745,4.2065,2.7519,0.80703217,0.01930473,0.02010777,-0.4,0.0115,0.0108
,,,,,,,,,,,,
,,,,4757.89,4.581,4.258,0.76699543,0.01712007,0.0171482,0.264,0.0055,0.0059
,,,,5053.029,5.0677,22.845,0.7866658,0.01688677,0.0166811,-0.5258,0.0975,0.1947
,,,,5310.2046,4.208,7.9292,0.78498983,0.01649947,0.01649457,0.068,0.0056,0.0074
,,,,5365.067,67.259,40.547,,,,-3.7743,1.1059,0.3369
,,,,5676.5703,18.4502,18.1206,1.2209766,0.068377,0.0428537,-0.1735,0.0239,0.0265
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,5807.3564,12.3799,11.0141,1.5804461,0.0320039,0.0319577,0.1668,0.0132,0.0117
,,,,5279.8193,25.4781,33.4873,2.1498635,0.1201839,0.0682825,-0.3004,0.0332,0.032
,,,,5019.701,55.7136,54.041,1.2235675,0.0464506,0.0401727,-0.696,0.0726,0.065
,,,,4772.0527,36.0337,22.0157,0.8346744,0.0186309,0.01928065,-0.0432,0.0274,0.0211
,,,,3399.8037,1.9827,0.823,0.57765704,0.03778202,0.03778088,-1.3635,0.0065,0.0011
,,,,6248.989,16.9973,16.3254,1.4664786,0.0337851,0.032346,-0.2372,0.0134,0.0141
,,,,4786.036,24.247,22.511,0.9297028,0.02044316,0.0202767,-0.3255,0.0245,0.0218
,,,,5377.682,58.6803,85.826,1.2867287,0.0079464,0.0055481,-0.7578,0.0566,0.0976
,,,,5902.4565,15.9285,13.5225,1.722459,0.1042673,0.0985004,-0.1802,0.0153,0.0114
,,,,6046.362,7.011,3.962,1.5194585,0.0306647,0.0306477,-0.2371,0.0079,0.008
,,,,,,,,,,,,
,,,,5525.9883,11.0807,9.3086,1.3767178,0.0278262,0.0278458,-0.0546,0.0109,0.0097
,,,,6560.81,9.9844,8.372,1.7258207,0.035676,0.035654,-0.2705,0.0046,0.0045
,,,,,,,,,,,,
,,,,5806.3364,10.4006,10.6974,1.5112371,0.0310216,0.0310035,-0.2014,0.0091,0.0104
,,,,5133.9497,28.9813,20.4437,0.9008674,0.0190984,0.0189252,0.3885,0.0221,0.0287
,,,,5752.1475,1.3579,1.0355,1.1435164,0.02322,0.023216,-0.0345,0.0043,0.0038
,,,,6124.7437,10.5503,5.6527,2.2016575,0.0451899,0.044991,0.0353,0.0107,0.0075
,,,,6230.717,3.548,3.44,1.5671675,0.0319522,0.0319756,-0.2916,0.0031,0.003
,,,,,,,,,,,,
,,,,5628.948,14.2517,3.494,1.1054605,0.0226318,0.0227651,-0.0402,0.0138,0.0049
,,,,6141.14,3.2038,1.665,1.4540989,0.0291861,0.0291752,-0.167,0.0066,0.0058
,,,,5857.7227,13.0156,29.6543,1.2820479,0.02733,0.0266667,0.3599,0.0088,0.0438
,,,,5216.258,7.6746,7.932,0.8651048,0.0179006,0.0179016,-0.0702,0.0075,0.0083
,,,,6715.0464,30.6929,13.6624,1.5261508,0.0320389,0.0318638,-0.57,0.0105,0.0092
,,,,5650.196,14.6287,18.8093,2.332882,0.0471849,0.0474642,0.1848,0.0211,0.0121
,,,,6386.467,9.8416,9.505,1.5742754,0.0328116,0.0323955,-0.4556,0.0047,0.0051
,,,,5937.6963,6.6047,3.2817,1.748071,0.0351378,0.0351223,0.0249,0.0071,0.0055
,,,,5949.5474,2.1496,1.3944,1.2552606,0.025295,0.0252773,-0.3425,0.0053,0.0052
,,,,5953.785,1.4547,1.2845,2.0027626,0.0401364,0.0401452,0.0217,0.0066,0.0064
,,,,6147.792,2.836,1.6704,1.2684034,0.0255162,0.0255244,-0.0258,0.0061,0.0061
,,,,6451.811,6.9956,4.0185,1.7082589,0.0354348,0.0354666,-0.0193,0.0102,0.0093
,,,,5987.569,7.43,7.959,2.0100467,0.0424819,0.0418257,-0.1352,0.0052,0.006
,,,,,,,,,,,,
,,,,5005.3647,3.8179,1.0417,0.8170502,0.0172285,0.01722465,-0.0854,0.0084,0.004
,,,,5689.305,14.73,10.45,1.1105418,0.0225265,0.0225197,0.3336,0.0122,0.0085
,,,,5070.293,7.0947,9.016,1.094315,0.0297801,0.0294922,0.1281,0.0102,0.0101
,,,,5706.2026,79.48,49.6723,1.7316248,0.0176473,0.0196948,0.177,0.0785,0.0455
,,,,6168.0044,5.4102,4.2749,1.473315,0.0305768,0.0304252,-0.2678,0.0026,0.0027
,,,,5617.147,0.8603,0.756,1.0554935,0.0218323,0.0223381,0.0245,0.0029,0.0026
,,,,6454.3584,7.917,7.8264,1.768334,0.0415463,0.0405264,-0.0729,0.0067,0.0062
,,,,,,,,,,,,
,,,,5120.498,0.7647,0.739,0.90792906,0.01870524,0.01870516,0.2216,0.0042,0.0041
,,,,5866.2603,27.2857,17.8723,1.2469124,0.0259572,0.0256634,-0.3282,0.024,0.0151
,,,,6002.626,10.145,3.861,2.2264502,0.0496658,0.048995,-0.2445,0.0076,0.0066
,,,,5925.6445,5.3438,2.5365,1.2184604,0.0270827,0.0268178,0.0745,0.0058,0.0045
,,,,6178.663,25.3966,11.7284,1.9884226,0.0442104,0.0454118,-0.3669,0.0155,0.01
,,,,4756.42,1.658,1.4386,0.7862985,0.01718445,0.0171831,0.0615,0.0076,0.008
,,,,5441.074,68.989,35.332,1.7482092,0.035613,0.0356385,-0.446,0.0741,0.0354
,,,,5418.634,53.9573,57.533,1.2470292,0.1467755,0.1059588,-0.6983,0.0723,0.0763
,,,,4626.542,15.9883,15.766,0.85068905,0.02121875,0.02322305,-0.128,0.0246,0.026
,,,,6027.7427,25.6373,23.6201,1.7216551,0.092886,0.1109171,-0.5162,0.0243,0.0298
,,,,,,,,,,,,
,,,,4526.034,56.1144,20.3035,0.7085409,0.01842596,0.0174714,0.1973,0.1092,0.0436
,,,,6040.2407,9.3086,7.7247,1.2296802,0.0257026,0.0257485,-0.2456,0.0074,0.0068
,,,,6008.917,13.745,6.759,1.0765977,0.0399513,0.0398315,-0.7038,0.0231,0.024
,,,,6679.9697,22.2933,26.8957,1.5422205,0.0496357,0.0440049,-0.443,0.0138,0.0154
,,,,4921.7666,71.3134,130.478,0.9276033,0.03243703,0.0279782,-0.9781,0.1392,0.3543
,,,,,,,,,,,,
,,,,6568.681,7.985,8.5623,1.7778378,0.0363526,0.0363449,-0.1667,0.0067,0.0071
,,,,3322.5972,0.7808,0.5525,0.5663713,0.04176523,0.04176513,-0.6889,0.0028,0.0027
,,,,5861.0034,14.6716,16.104,1.9922723,0.0436427,0.0423896,-0.1694,0.0128,0.0147
,,,,5836.351,4.4874,4.0546,1.759909,0.0365359,0.0374145,0.288,0.002,0.0023
,,,,6143.1733,6.0737,7.2026,1.2924824,0.0269694,0.0280041,-0.2249,0.0043,0.0044
,,,,5478.038,15.3497,10.4765,1.4502089,0.029644,0.0296352,0.2007,0.0159,0.0104
,,,,5454.128,11.4467,15.948,1.0225605,0.020879,0.0209081,0.0589,0.0129,0.018
,,,,,,,,,,,,
,,,,6191.335,20.662,7.9078,1.2127479,0.0251726,0.0256583,-0.2808,0.0061,0.0054
,,,,5905.5615,39.6535,6.6391,1.5531057,0.0323849,0.0312857,-0.081,0.0775,0.0123
,,,,4495.351,2.587,12.1576,0.7415173,0.01744587,0.01748436,0.4926,0.0075,0.0267
,,,,5696.5625,52.8885,5.8701,1.2016498,0.0258946,0.0246048,-0.045,0.0477,0.0068
,,,,5002.1724,8.3222,6.8931,0.84487987,0.01778863,0.01775067,0.0608,0.01,0.009
,,,,5635.6484,30.044,11.269,1.5057007,0.0312153,0.0306503,0.1787,0.0317,0.0141
,,,,5513.092,52.2273,26.7898,1.8171359,0.0393989,0.037849,0.1461,0.0398,0.0273
,,,,6137.0757,8.4219,8.353,2.1417952,0.0439333,0.0438522,-0.1254,0.0084,0.0084
,,,,5471.7446,9.3589,10.5636,1.0466243,0.0216545,0.0215088,-0.135,0.0104,0.0114
,,,,3204.3516,78.5384,4.1243,0.42553985,0.00119519,0.01874068,-0.8728,0.326,0.0169
,,,,5990.2417,11.5833,5.9292,1.2653767,0.0255688,0.025488,-0.0278,0.0127,0.0086
,,,,5952.788,7.4327,7.1166,1.6142629,0.0363747,0.036231,-0.1971,0.0056,0.0058
,,,,6022.5796,2.1758,1.273,1.4471252,0.0293966,0.0293329,-0.2817,0.0055,0.0049
,,,,5571.3105,6.2798,6.0952,1.0811027,0.0221136,0.0221332,-0.1363,0.0055,0.0052
,,,,5557.1006,80.5347,33.7696,1.0484737,0.0064058,0.0148206,-0.0613,0.0947,0.0373
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,4462.219,2.826,4.4265,0.7152785,0.0173415,0.0173392,0.0619,0.0191,0.0372
,,,,6307.54,9.065,9.415,1.665158,0.0345248,0.0345736,0.0562,0.007,0.0072
,,,,5326.739,31.358,7.7702,0.98365194,0.02041046,0.0201428,0.2303,0.0375,0.0085
,,,,5804.169,106.7187,72.577,1.0886359,0.0117312,0.0173484,-0.0315,0.0952,0.072
,,,,4506.4727,18.4907,35.3397,0.7291776,0.01731806,0.01744027,0.2975,0.0545,0.1424
,,,,5620.91,1.1266,1.0985,1.0829165,0.0218317,0.0218322,-0.6025,0.0103,0.0106
,,,,5640.517,15.2804,9.09,1.0916137,0.0227732,0.0227657,0.111,0.0164,0.0094
,,,,,,,,,,,,
,,,,4884.575,11.077,13.135,0.8384779,0.0198558,0.01917135,0.5973,0.0158,0.0225
,,,,6242.985,4.6146,4.752,1.2175927,0.0265979,0.026316,-0.3091,0.0036,0.0038
,,,,6617.9907,12.5643,12.6601,1.5507603,0.0346582,0.034097,-0.5265,0.0095,0.0086
,,,,6972.9062,12.4444,12.0172,2.0564487,0.0476282,0.0470267,-0.1819,0.0106,0.012
,,,,5475.071,20.0877,16.285,1.0731361,0.0221785,0.0221504,0.1477,0.0231,0.0207
,,,,5645.641,32.7213,9.8905,0.88681865,0.01851022,0.01807455,-0.3973,0.0381,0.0215
,,,,6993.378,25.966,24.379,1.8906623,0.0446673,0.0435029,-0.1382,0.0123,0.0135
,,,,5523.48,3.9096,4.153,0.9991431,0.0209292,0.0209638,-0.0163,0.0051,0.0052
,,,,5425.766,9.552,9.4725,0.9144541,0.0188675,0.0188934,-0.0458,0.0097,0.0095
,,,,6371.4927,13.5088,12.8487,1.4405789,0.0298194,0.0296861,-0.1427,0.0132,0.012
,,,,5898.265,63.085,48.663,1.7262205,0.0389427,0.038891,-0.3779,0.0757,0.0751
,,,,5891.3594,16.0439,9.8754,1.6908984,0.0358443,0.0359049,-0.4391,0.0152,0.0127
,,,,5582.832,62.081,20.1216,0.93815005,0.02127379,0.02014089,-0.1032,0.0678,0.0206
,,,,5668.4985,13.0069,9.0888,1.357628,0.0304826,0.0296764,-0.2185,0.0137,0.0103
,,,,3494.6802,2.8022,2.4356,0.39134607,0.04804623,0.04808373,-0.2133,0.0168,0.0114
,,,,3479.4956,10.4817,9.5606,0.38678145,0.05047995,0.05035421,-0.4533,0.0697,0.0692
,,,,3849.5154,4.5315,21.9304,0.61235195,0.02406815,0.0239768,-0.6803,0.033,0.1096
,,,,3924.136,14.992,22.6812,0.6133035,0.0238706,0.0230676,0.0485,0.0274,0.0353
,,,,5739.13,51.602,51.5514,1.634996,0.0359033,0.0363488,-0.2169,0.0453,0.0656
,,,,4204.36,13.1605,3.989,0.6505033,0.0189626,0.0188532,0.0137,0.0393,0.0103
,,,,5475.332,34.946,15.0083,1.1100045,0.0232933,0.0233126,-0.3655,0.0284,0.0123
,,,,5759.99,23.2253,21.6384,1.6170703,0.0339325,0.0334533,-0.2862,0.0253,0.0215
,,,,,,,,,,,,
,,,,5042.8613,8.3203,6.709,0.8530588,0.017879,0.0178598,0.5263,0.0069,0.0059
,,,,5747.6714,1.0726,1.1548,1.1367322,0.0228752,0.0228711,-0.4168,0.0069,0.0073
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,6011.8174,1.7261,1.3564,2.103899,0.042737,0.0428946,-0.0912,0.0032,0.0031
,,,,6174.818,13.302,12.4894,2.1220515,0.0476913,0.04683,-0.2819,0.0124,0.0114
,,,,5542.6895,28.4495,11.3045,0.98796123,0.02033097,0.02024519,0.0298,0.0308,0.0117
,,,,5601.7773,21.2317,10.5013,1.0401317,0.0212645,0.0210898,0.0888,0.0243,0.0096
,,,,5718.492,21.92,12.938,1.2479352,0.0255351,0.0253922,0.0998,0.0214,0.0132
,,,,7346.182,3.1383,2.476,1.7256107,0.0353911,0.0353092,-0.1574,0.0103,0.0109
,,,,5615.818,10.8685,5.6945,1.1272352,0.023228,0.0233106,0.0784,0.0106,0.0072
,,,,4701.3296,1.5874,0.8931,0.8087366,0.01766463,0.0176645,0.2593,0.0039,0.0039
,,,,4694.7734,6.0762,1.1079,0.7749384,0.0171712,0.01717275,0.0218,0.024,0.0057
,,,,4818.802,5.9924,6.7654,0.78304696,0.0170576,0.01706302,0.4667,0.0076,0.0082
,,,,,,,,,,,,
,,,,5948.107,3.4687,1.838,1.5955402,0.0339409,0.0337017,-0.0768,0.0057,0.0054
,,,,5545.8823,75.5957,19.6663,1.2602142,0.0290059,0.0267447,0.1465,0.087,0.0232
,,,,4608.6196,1.3264,1.2519,0.75387657,0.0171594,0.01715982,0.1953,0.0072,0.0068
,,,,5711.9224,6.2776,3.8496,1.195653,0.024277,0.0243221,-0.0709,0.0065,0.0048
,,,,5680.8784,18.9903,22.3911,1.851121,0.0398926,0.0396804,-0.277,0.0102,0.019
,,,,,,,,,,,,
,,,,4982.377,6.7524,6.981,0.91447407,0.02001166,0.02004093,-0.0764,0.0069,0.0068
,,,,5212.6826,10.1574,11.2196,0.9055899,0.01875226,0.0187502,0.1039,0.0124,0.0124
,,,,4729.3774,2.3789,2.8734,0.87354845,0.01865585,0.0186196,0.3494,0.0227,0.0287
,,,,6052.2764,33.3271,37.8614,1.5481696,0.0330047,0.0331597,0.0227,0.0309,0.0533
,,,,5572.2466,7.3589,2.6426,1.2670937,0.0266187,0.0264485,-0.1072,0.0116,0.0067
,,,,4649.1714,1.1411,1.8858,0.72035813,0.01662747,0.01662723,0.7984,0.0012,0.0024
,,,,5753.6,16.2267,14.064,1.564833,0.0332026,0.0340739,0.1108,0.0168,0.0148
,,,,6146.142,12.463,7.3207,1.2772624,0.027156,0.0268744,-0.1311,0.0112,0.0078
,,,,5378.101,9.551,9.342,1.108314,0.0230024,0.0229263,0.1525,0.0115,0.0105
,,,,6220.6177,16.5058,13.5191,1.5365424,0.0316041,0.0315451,-0.2803,0.0158,0.0146
